RowNumber,CustomerId,Surname,Geography,Gender,Age
8673,15586848,Rose,West,Male,38
8674,15707637,Zikoranachukwudimma,West,Female,56
8675,15719426,Cole,West,Male,67
8676,15639265,Isaacs,West,Male,54
8677,15576124,Muravyova,West,Male,41
8678,15757829,Timperley,East,Female,40
8679,15633227,Kenechukwu,West,Female,28
8680,15753092,He,East,Male,35
8681,15782939,Storey,West,Male,42
8682,15746338,Onyekachukwu,West,Female,40
8683,15590676,Kharlamova,West,Male,34
8684,15599329,Christopher,West,Female,49
8685,15783097,Lombardo,East,Male,27
8686,15597885,Kerr,West,Male,43
8687,15597467,Duncan,West,Female,71
8688,15724764,Lawley,East,Female,42
8689,15778418,Burns,East,Male,40
8690,15684769,Whitson,West,Male,67
8691,15756167,Doyne,Central,Female,43
8692,15632439,Pinto,West,Female,39
8693,15755138,Chin,West,Female,32
8694,15659092,Davide,West,Female,50
8695,15742116,Torres,East,Female,48
8696,15801994,Buccho,West,Male,31
8697,15647572,Greece,Central,Male,34
8698,15644551,Wimble,Central,Female,37
8699,15709135,Pirozzi,East,Male,30
8700,15684469,Hsiung,East,Male,32
8701,15627637,Obioma,East,Male,23
8702,15667093,Onio,West,Male,37
8703,15690589,Udinesi,West,Male,37
8704,15595350,Fermin,West,Female,31
8705,15777586,Moss,Central,Female,42
8706,15804064,Docherty,West,Female,35
8707,15717770,Marcelo,Central,Female,55
8708,15754443,Fadden,West,Female,35
8709,15776939,Zox,East,Female,48
8710,15713517,Otitodilinna,West,Male,39
8711,15683522,Kennedy,East,Female,37
8712,15673995,Tu,Central,Female,65
8713,15771054,Barnes,Central,Male,35
8714,15578788,Bibi,Central,Male,40
8715,15737408,L?,West,Female,41
8716,15750837,Landseer,East,Male,41
8717,15576022,Nwachinemelu,West,Male,38
8718,15635502,Ch'iu,West,Male,44
8719,15627298,Vinogradova,West,Male,37
8720,15811415,Jenks,West,Female,44
8721,15645059,Crace,West,Female,28
8722,15689671,Packham,Central,Male,27
8723,15718667,T'ien,West,Male,35
8724,15803202,Onyekachi,West,Male,51
8725,15593683,Solomina,Central,Female,30
8726,15703394,Hawes,Central,Male,27
8727,15570289,Benson,East,Male,43
8728,15567437,Emenike,East,Female,30
8729,15711687,Nero,West,Male,41
8730,15656592,Toscano,East,Male,48
8731,15634373,Yang,West,Male,30
8732,15769125,Palerma,Central,Female,41
8733,15711386,Trentini,West,Female,29
8734,15714241,Haddon,Central,Male,42
8735,15642530,Coates,East,Female,47
8736,15713599,Castiglione,West,Male,30
8737,15744770,Stone,West,Male,44
8738,15780498,Maynard,West,Male,34
8739,15624397,Moore,West,Male,43
8740,15615219,Obielumani,West,Male,59
8741,15570908,Harding,Central,Female,29
8742,15762855,Hill,Central,Female,23
8743,15661827,Brown,Central,Female,45
8744,15746035,Pagnotto,Central,Male,25
8745,15691906,Esposito,East,Female,49
8746,15793424,Tan,Central,Female,28
8747,15577905,Hammond,West,Male,34
8748,15667216,Chung,West,Female,29
8749,15673971,Houghton,East,Female,44
8750,15701238,Chia,West,Male,47
8751,15644849,Zikoranachidimma,West,Female,32
8752,15635531,Boag,Central,Female,30
8753,15632263,Pagnotto,Central,Male,30
8754,15720110,Oluchukwu,West,Male,32
8755,15619045,Baxter,West,Female,43
8756,15697510,Tien,Central,Female,52
8757,15784923,Chimezie,East,Female,37
8758,15567383,Slone,East,Female,44
8759,15732621,Martin,West,Male,34
8760,15757981,Loggia,West,Male,66
8761,15727819,Hartley,Central,Female,34
8762,15738088,Parkin,Central,Male,63
8763,15765173,Lin,West,Female,60
8764,15665159,Brooks,West,Male,61
8765,15618203,Tien,East,Male,51
8766,15791452,Dann,West,Male,39
8767,15638159,Trentino,Central,Female,36
8768,15585466,Russo,West,Male,29
8769,15677310,Christie,East,Male,62
8770,15646262,Ross,West,Male,31
8771,15656901,Nnonso,West,Male,59
8772,15621093,Teng,East,Male,31
8773,15592123,Buccho,West,Male,30
8774,15589200,Madukaife,Central,Male,34
8775,15602934,Dunn,West,Female,33
8776,15812720,Hooker,East,Male,37
8777,15695383,Griffin,Central,Male,44
8778,15723064,Kistler,Central,Male,24
8779,15761606,Law,Central,Female,37
8780,15650322,Grigoryeva,West,Female,34
8781,15669782,Chu,East,Male,39
8782,15751628,Onyemachukwu,West,Male,60
8783,15809057,Lu,Central,Female,27
8784,15617052,Watson,West,Male,34
8785,15590810,Fallaci,East,Female,41
8786,15801293,Ni,East,Male,27
8787,15770968,Leason,East,Female,19
8788,15572356,Tsai,Central,Male,73
8789,15603247,Bruner,East,Female,35
8790,15619116,Wallace,West,Female,36
8791,15691792,Young,Central,Male,35
8792,15783276,Forbes,West,Female,25
8793,15766137,Muir,West,Male,34
8794,15574554,Pugh,East,Male,66
8795,15578671,Webb,Central,Female,29
8796,15716608,Walker,Central,Male,38
8797,15690670,Cox,West,Male,33
8798,15630466,Maclean,West,Male,45
8799,15630349,Hollis,Central,Male,23
8800,15803801,Jamieson,West,Male,34
8801,15647890,Su,West,Male,37
8802,15606115,P'eng,West,Female,52
8803,15714642,Hawkins,Central,Female,40
8804,15741181,Ndubuagha,West,Male,41
8805,15773973,Hill,West,Male,41
8806,15758546,Norton,Central,Male,39
8807,15598940,Achebe,East,Male,38
8808,15669783,Simpson,West,Female,60
8809,15624993,Chiang,West,Female,36
8810,15760568,Dalrymple,East,Female,38
8811,15699047,Chukwuemeka,West,Female,21
8812,15616168,Ojiofor,West,Female,35
8813,15773146,Rubeo,West,Male,26
8814,15770375,Fanucci,East,Female,26
8815,15589725,Zubarev,West,Female,51
8816,15710034,T'ao,East,Male,43
8817,15800806,Pai,Central,Male,31
8818,15570485,Udegbunam,Central,Male,40
8819,15575391,Claypool,West,Female,37
8820,15790750,Manfrin,East,Male,36
8821,15714832,Baker,East,Male,36
8822,15619953,Efremov,Central,Female,42
8823,15673929,Chin,West,Male,64
8824,15578835,Brookes,Central,Female,50
8825,15752388,Doyle,Central,Female,35
8826,15797081,Ajuluchukwu,East,Female,49
8827,15570194,Ikemefuna,West,Male,29
8828,15580149,Fowler,Central,Male,41
8829,15777708,Liao,Central,Female,38
8830,15769955,Onuora,West,Female,40
8831,15810444,Aksenov,East,Female,39
8832,15645593,Trevisani,West,Female,41
8833,15765345,Wood,West,Male,35
8834,15760873,Lombardo,West,Male,50
8835,15794178,Walpole,West,Male,34
8836,15589361,Chikwendu,Central,Male,34
8837,15662483,Ko,West,Male,43
8838,15809736,Steigrad,West,Male,46
8839,15731148,Isayeva,West,Male,33
8840,15774328,Boni,East,Male,40
8841,15646969,Anayolisa,Central,Male,33
8842,15718769,Fallaci,Central,Male,36
8843,15610226,Fenton,West,Female,27
8844,15616270,Chao,Central,Male,42
8845,15790717,Osinachi,Central,Male,35
8846,15635703,Chu,East,Female,39
8847,15616365,Obiuto,West,Female,53
8848,15630244,Chu,West,Male,40
8849,15734714,Nash,West,Female,29
8850,15721433,Hixson,West,Female,38
8851,15590201,Fiorentini,Central,Female,50
8852,15590828,Chidimma,East,Male,42
8853,15752097,Chiazagomekpere,Central,Male,38
8854,15800031,Laura,West,Male,43
8855,15630857,Wu,Central,Female,39
8856,15689953,Toscani,Central,Male,43
8857,15759733,McMillan,West,Female,26
8858,15810826,Chiekwugo,West,Male,36
8859,15668009,Hendley,Central,Male,37
8860,15743456,Birnie,West,Female,32
8861,15725762,Kemp,West,Male,24
8862,15761713,Johnstone,West,Female,43
8863,15769246,Lo Duca,East,Male,59
8864,15781129,Montgomery,Central,Male,38
8865,15599124,Miller,West,Female,29
8866,15639004,Chiemezie,West,Male,72
8867,15810995,Wright,East,Male,34
8868,15653773,Shaw,West,Female,38
8869,15708357,Chapman,Central,Female,38
8870,15733597,Y?an,West,Female,41
8871,15789560,Clark,West,Male,42
8872,15699524,Howells,West,Female,30
8873,15626475,Gamble,West,Male,30
8874,15810839,Rogers,West,Male,34
8875,15684318,McMillan,East,Female,50
8876,15768120,Brown,East,Male,36
8877,15712807,Robertson,Central,Male,46
8878,15696371,Thomas,Central,Female,24
8879,15675794,Hsing,East,Male,47
8880,15774277,Chiu,West,Male,43
8881,15603764,Chang,West,Male,49
8882,15618647,Kornilova,West,Male,29
8883,15614643,Chifo,Central,Female,39
8884,15707696,Lu,Central,Female,28
8885,15749583,Bellucci,East,Female,38
8886,15815125,Michael,Central,Male,45
8887,15779620,Sinclair,West,Male,36
8888,15768233,Chukwuebuka,East,Male,37
8889,15637788,Schmidt,West,Male,23
8890,15777046,Parry,West,Female,39
8891,15788723,McIntyre,East,Female,49
8892,15790489,Lo Duca,Central,Male,34
8893,15739476,Ferrari,West,Female,32
8894,15612670,Berry,Central,Female,46
8895,15631222,Cattaneo,West,Female,39
8896,15658972,Foster,West,Female,40
8897,15724691,Gordon,West,Male,34
8898,15740442,May,West,Male,51
8899,15760427,Cameron,West,Male,40
8900,15677939,Ch'eng,West,Female,41
8901,15611599,Curtis,West,Female,71
8902,15633474,Whitehead,West,Male,51
8903,15671973,Chukwuemeka,Central,Male,39
8904,15790019,Onwughara,West,Male,35
8905,15737735,Grant,Central,Male,40
8906,15661745,Browne,West,Male,36
8907,15797065,Goloubev,Central,Female,32
8908,15710671,Gordon,West,Male,34
8909,15656522,Sutherland,Central,Male,32
8910,15705085,Quesada,Central,Female,29
8911,15744873,Wright,East,Female,48
8912,15781914,Simmons,East,Male,32
8913,15637354,Yobachukwu,West,Female,24
8914,15717307,Read,West,Male,31
8915,15746695,Wunder,West,Female,39
8916,15804962,Nnaife,West,Male,36
8917,15665378,Shen,West,Female,46
8918,15757865,Powell,West,Male,62
8919,15578787,Goddard,West,Female,52
8920,15794323,Buckley,West,Male,32
8921,15697546,McIntyre,West,Female,36
8922,15629519,Yen,West,Female,37
8923,15624703,Okonkwo,East,Male,35
8924,15570002,Burlingame,East,Female,55
8925,15808566,Hs?,West,Male,46
8926,15805463,Board,East,Male,32
8927,15709136,Adams,West,Male,28
8928,15801605,Rizzo,West,Female,39
8929,15567855,Chukwufumnanya,West,Female,29
8930,15675141,Fraser,West,Female,35
8931,15665759,Russell,West,Female,69
8932,15761487,Yefimova,West,Female,55
8933,15700394,Palermo,Central,Female,26
8934,15631162,Bergamaschi,West,Male,32
8935,15630641,Shao,West,Female,37
8936,15585066,Chimaraoke,West,Female,43
8937,15722991,McGregor,West,Male,54
8938,15737404,Kesteven,West,Male,31
8939,15722409,Ritchie,Central,Male,47
8940,15806420,Jenks,West,Male,34
8941,15658148,Udokamma,West,Male,38
8942,15810660,Boyle,East,Male,34
8943,15709780,Azuka,West,Female,37
8944,15727350,Pai,West,Female,37
8945,15752312,Howells,Central,Male,49
8946,15616745,Hs?,Central,Male,35
8947,15572294,Kelly,West,Male,28
8948,15674110,Walton,West,Female,43
8949,15662501,Ebelechukwu,West,Male,48
8950,15649239,Vasilieva,Central,Male,46
8951,15700424,Hsiao,West,Female,35
8952,15636388,Abrego,East,Female,23
8953,15713975,Gibson,East,Female,47
8954,15592925,Giordano,Central,Male,42
8955,15581626,Mancini,West,Male,54
8956,15641319,Afanasyeva,Central,Male,50
8957,15723481,Wright,Central,Male,42
8958,15787825,Okwudiliolisa,East,Male,37
8959,15710726,Hughes,West,Male,52
8960,15627195,Parrott,East,Male,26
8961,15657957,Hughes,East,Female,26
8962,15676117,Zinachukwudi,West,Male,44
8963,15607874,Keane,West,Male,38
8964,15796993,McCollum,West,Male,52
8965,15649858,Simpson,Central,Male,37
8966,15811032,Gambrell,East,Female,58
8967,15679963,Moretti,East,Male,43
8968,15579131,Ricci,West,Male,25
8969,15572428,Rieke,East,Female,33
8970,15622461,Ndubuagha,West,Female,51
8971,15636105,Chung,Central,Male,61
8972,15583849,Ts'ai,West,Male,40
8973,15718780,Cox,Central,Female,32
8974,15739271,Lei,East,Male,33
8975,15697129,Ulyanova,Central,Female,43
8976,15763415,Gray,East,Male,41
8977,15796617,McGregor,West,Male,29
8978,15626628,Tretiakova,Central,Female,31
8979,15765857,Genovesi,Central,Male,41
8980,15742511,Gordon,West,Male,35
8981,15786433,Aitken,East,Female,35
8982,15685805,Ginikanwa,Central,Female,35
8983,15627971,Coates,West,Female,32
8984,15783025,Piazza,East,Male,37
8985,15726289,Cawood,West,Male,25
8986,15802118,Ignatieff,Central,Male,41
8987,15607990,Gallo,Central,Male,43
8988,15695932,Yelverton,Central,Male,36
8989,15812279,William,West,Male,37
8990,15687558,Mault,East,Female,31
8991,15729065,Mackay,East,Male,28
8992,15698902,McIntyre,East,Female,42
8993,15570192,Henry,East,Female,40
8994,15809265,Kao,West,Female,35
8995,15745201,Frewin,West,Female,43
8996,15580623,Yefremova,Central,Male,28
8997,15578156,Anenechukwu,Central,Male,32
8998,15631063,Trentino,West,Female,33
8999,15692577,Tomlinson,East,Female,38
9000,15810910,Royston,Central,Female,38
9001,15723217,Cremonesi,West,Male,37
9002,15733111,Yeh,Central,Male,32
9003,15610727,Ch'in,West,Male,36
9004,15792720,Martinez,West,Male,33
9005,15723153,Wearing,Central,Male,33
9006,15802823,Maclean,Central,Female,38
9007,15756118,T'ao,Central,Male,20
9008,15684934,Rose,West,Male,31
9009,15776936,Whitworth,West,Male,40
9010,15729087,Suttor,East,Male,54
9011,15786463,Hsing,East,Female,59
9012,15717498,Boni,West,Male,42
9013,15718406,Marshall,West,Male,41
9014,15799468,Catchpole,West,Female,34
9015,15626383,Tang,Central,Male,60
9016,15597385,Siddons,Central,Male,41
9017,15570271,Wan,Central,Male,31
9018,15690330,Efimov,East,Female,40
9019,15680611,Rose,West,Male,67
9020,15810227,Fanucci,West,Male,34
9021,15807194,Iweobiegbulam,Central,Male,34
9022,15712199,Ijendu,East,Female,61
9023,15694995,O'Sullivan,West,Male,23
9024,15723400,Hutchinson,West,Male,28
9025,15654772,Kwemto,West,Female,47
9026,15574743,Chiu,Central,Male,29
9027,15807593,Berry,Central,Female,36
9028,15686718,Hung,East,Male,37
9029,15695299,Mordvinova,West,Female,45
9030,15722701,Bruno,East,Male,18
9031,15799635,Arbour,Central,Male,51
9032,15742323,Barese,West,Male,39
9033,15658435,Hingston,West,Female,27
9034,15586029,Davis,East,Male,34
9035,15772337,Lawrence,East,Female,49
9036,15807555,Chung,West,Male,45
9037,15603378,Padovano,West,Female,36
9038,15792862,Blinova,East,Male,41
9039,15657349,Carter,East,Female,50
9040,15777614,Webb,Central,Female,44
9041,15653952,T'an,East,Female,38
9042,15724336,Yates,East,Female,49
9043,15689594,Su,West,Male,29
9044,15801920,Christian,East,Male,39
9045,15653347,Chiu,Central,Male,47
9046,15749951,Sacco,East,Male,27
9047,15648178,Lettiere,East,Female,23
9048,15738662,Daluchi,East,Male,41
9049,15640855,T'ien,East,Male,40
9050,15584288,Hung,West,Female,33
9051,15760988,Liu,East,Male,33
9052,15569624,Feng,East,Female,31
9053,15597949,Gilbert,East,Female,47
9054,15604551,Robb,West,Female,35
9055,15617476,Manfrin,West,Female,30
9056,15645323,Chinwenma,West,Male,55
9057,15793311,Smith,East,Female,46
9058,15764153,Rowe,West,Female,33
9059,15802560,Moran,Central,Female,48
9060,15728608,Walker,East,Female,34
9061,15770474,Myers,West,Female,33
9062,15724444,Wall,West,Female,38
9063,15753110,McKay,Central,Male,64
9064,15711521,Egobudike,West,Male,39
9065,15632816,Williams,East,Female,49
9066,15693637,Ochoa,West,Female,30
9067,15725509,Otutodilinna,East,Male,30
9068,15684645,Ajuluchukwu,East,Male,41
9069,15692235,Bellucci,West,Female,38
9070,15777459,Gordon,Central,Female,32
9071,15656937,Johnston,Central,Male,26
9072,15610643,De Luca,East,Male,44
9073,15777315,Hill,West,Male,43
9074,15611058,Eluemuno,East,Female,60
9075,15630413,Howarth,West,Female,41
9076,15635942,Thomson,West,Male,40
9077,15648858,King,West,Female,27
9078,15810732,Grant,West,Female,36
9079,15705448,Gilbert,East,Male,52
9080,15730488,Richmond,Central,Female,27
9081,15620443,Fiorentino,West,Female,81
9082,15741078,Greece,West,Male,54
9083,15753161,Dickson,West,Female,36
9084,15711396,Henderson,Central,Male,40
9085,15593499,Stevens,Central,Female,47
9086,15579189,Mitchell,West,Female,42
9087,15743545,Nworie,Central,Female,29
9088,15791316,Boni,West,Male,35
9089,15608246,Wentcher,East,Female,36
9090,15676526,Bentley,West,Female,34
9091,15813911,Hayes-Williams,West,Female,39
9092,15630195,Johnstone,West,Female,40
9093,15736250,Johnstone,West,Male,38
9094,15671334,Nixon,West,Male,31
9095,15574169,Trevisano,East,Female,32
9096,15718839,Tsui,East,Female,38
9097,15762331,Moss,West,Male,37
9098,15606901,Graham,West,Male,43
9099,15713559,Onyemauchechukwu,East,Female,32
9100,15768881,Saunders,West,Male,29
9101,15743075,Ko,West,Male,35
9102,15660980,Cairns,Central,Male,38
9103,15810942,Chiemela,East,Female,61
9104,15728362,Robertson,West,Female,29
9105,15683339,P'eng,Central,Female,34
9106,15685476,Tseng,West,Male,31
9107,15663650,Russell,East,Male,52
9108,15617434,Yen,Central,Male,38
9109,15622470,Yeh,Central,Male,41
9110,15703682,Kalinina,Central,Male,33
9111,15727391,Collier,East,Male,29
9112,15711062,Thomas,East,Male,40
9113,15567339,Shaw,West,Male,73
9114,15760662,Francis,East,Female,29
9115,15605737,George,West,Male,36
9116,15692977,Ikenna,East,Female,36
9117,15672082,Schatz,West,Male,62
9118,15600280,Tao,West,Female,32
9119,15804052,Scott,Central,Male,23
9120,15576065,Sims,Central,Female,40
9121,15796838,Chibugo,Central,Male,58
9122,15693526,Ku,West,Female,40
9123,15748595,Stanton,West,Female,29
9124,15679029,Kung,West,Male,33
9125,15753639,Gibson,West,Male,37
9126,15604138,Iheanacho,Central,Male,34
9127,15666095,Costa,Central,Male,51
9128,15643487,Sal,Central,Male,39
9129,15764033,Lin,East,Female,43
9130,15747288,Ferri,Central,Female,40
9131,15790599,Yin,East,Female,39
9132,15737705,Avdeyeva,West,Female,27
9133,15737194,Tu,West,Female,33
9134,15726776,Donnelly,Central,Male,36
9135,15804357,Loggia,West,Male,40
9136,15664432,Chao,Central,Female,49
9137,15688984,Belonwu,West,Male,20
9138,15583026,Welch,West,Female,38
9139,15771668,Henderson,West,Male,59
9140,15779904,Yobanna,West,Female,29
9141,15784323,Gallo,West,Female,21
9142,15756277,Wilson,East,Female,43
9143,15663312,Marino,West,Female,35
9144,15793197,Bailey,West,Female,34
9145,15731463,Gboliwe,East,Male,43
9146,15621768,Chukwuhaenye,Central,Male,45
9147,15691323,Bianchi,East,Male,40
9148,15781326,Ford,West,Male,35
9149,15595640,Rizzo,West,Male,37
9150,15814331,Lung,East,Female,43
9151,15602030,Ramirez,West,Male,28
9152,15747974,Sabbatini,West,Male,49
9153,15611315,Ts'ao,East,Female,23
9154,15636977,Trevisan,East,Male,36
9155,15690337,Chinwenma,West,Female,27
9156,15680666,Berry,Central,Female,39
9157,15679551,Colombo,Central,Female,46
9158,15778915,Harris,West,Female,32
9159,15568849,Bryan,Central,Female,31
9160,15747762,Chigozie,West,Male,32
9161,15753679,Mullawirraburka,West,Male,24
9162,15750049,Steele,West,Male,40
9163,15606097,Zakharov,East,Male,63
9164,15802368,Ch'eng,West,Female,47
9165,15767488,Berry,Central,Male,36
9166,15669946,Jen,East,Female,46
9167,15612103,Wang,East,Female,35
